distance,gt_gap_coverage,i,image,j,rank,roi_area_fraction,roi_xyxy,valley_score
54.896047307922984,0.1021542060629691,9,12827.png,11,6,0.012107296137339055,"[550, 880, 732, 1066]",0.05193772912025452
54.896047307922984,0.1021542060629691,11,12827.png,9,7,0.012107296137339055,"[550, 880, 732, 1066]",0.05193772912025452
44.277609803408176,0.07526261110469815,15,13220.png,17,0,0.006219668721542468,"[379, 716, 473, 829]",0.04072129726409912
44.277609803408176,0.07526261110469815,17,13220.png,15,1,0.006219668721542468,"[379, 716, 473, 829]",0.04072129726409912
47.59511757651462,0.11312478356227634,10,13220.png,13,2,0.009476475107272012,"[635, 645, 754, 781]",0.028758198022842407
47.59511757651462,0.11312478356227634,13,13220.png,10,3,0.009476475107272012,"[635, 645, 754, 781]",0.028758138418197632
51.12551017257847,0.08276578552464504,11,13220.png,16,4,0.008006754857688921,"[447, 665, 553, 794]",0.04762178659439087
51.12551017257847,0.08276578552464504,16,13220.png,11,5,0.008006754857688921,"[447, 665, 553, 794]",0.04762175679206848
53.430597471799864,0.10111970449036131,9,13220.png,12,6,0.009478817290936687,"[535, 629, 649, 771]",0.04407605528831482
53.430597471799864,0.10111970449036131,12,13220.png,9,7,0.009478817290936687,"[535, 629, 649, 771]",0.04407602548599243
48.33230181487797,0.06954088506580992,15,13436.png,16,0,0.011909272993016836,"[437, 676, 602, 836]",0.036731988191604614
48.33230181487797,0.06954088506580992,16,13436.png,15,1,0.011909272993016836,"[437, 676, 602, 836]",0.03673195838928223
52.5473592473558,0.1050367913773448,19,13436.png,23,2,0.011262382937259785,"[764, 978, 910, 1149]",0.02747553586959839
52.5473592473558,0.1050367913773448,23,13436.png,19,3,0.011262382937259785,"[764, 978, 910, 1149]",0.02747553586959839
54.713165887297386,0.08373924759042388,10,13436.png,12,4,0.016627871307674263,"[810, 568, 1000, 762]",0.04432526230812073
54.713165887297386,0.08373924759042388,12,13436.png,10,5,0.016627871307674263,"[810, 568, 1000, 762]",0.04432526230812073
57.4127016032425,0.09488029847652607,13,13436.png,14,6,0.01394467601364153,"[548, 609, 716, 793]",0.06994655728340149
57.4127016032425,0.09488029847652607,14,13436.png,13,7,0.01394467601364153,"[548, 609, 716, 793]",0.06994649767875671
39.18233514657065,0.07292817679558011,16,13441.png,17,0,0.01284257722227647,"[211, 587, 318, 705]",0.04203921556472778
39.18233514657065,0.07292817679558011,17,13441.png,16,1,0.01284257722227647,"[211, 587, 318, 705]",0.04203915596008301
43.11144693750226,0.10313075506445672,10,13441.png,12,2,0.017429938482570063,"[498, 485, 624, 621]",0.07647973299026489
43.11144693750226,0.10313075506445672,12,13441.png,10,3,0.017429938482570063,"[498, 485, 624, 621]",0.07647967338562012
44.2010540996803,0.0858195211786372,13,13441.png,15,4,0.013822095823975523,"[297, 527, 404, 654]",0.06757694482803345
44.2010540996803,0.0858195211786372,15,13441.png,13,5,0.013822095823975523,"[297, 527, 404, 654]",0.06757694482803345
44.64838934952363,0.09723756906077348,11,13441.png,9,6,0.015323414054617061,"[391, 486, 506, 617]",0.05112046003341675
44.64838934952363,0.09723756906077348,9,13441.png,11,7,0.015323414054617061,"[391, 486, 506, 617]",0.05112040042877197
40.6570806427814,0.060637924991237296,16,13454.png,17,0,0.011134676564156946,"[257, 535, 368, 654]",0.026879042387008667
40.6570806427814,0.060637924991237296,17,13454.png,16,1,0.011134676564156946,"[257, 535, 368, 654]",0.026879042387008667
46.23642093870504,0.08201892744479496,15,13454.png,14,2,0.013030496655972296,"[341, 479, 459, 610]",0.04455342888832092
46.23642093870504,0.08201892744479496,14,13454.png,15,3,0.013030496655972296,"[341, 479, 459, 610]",0.044553399085998535
47.97230307388967,0.09533824044865054,10,13454.png,13,4,0.01735657433991911,"[550, 431, 692, 576]",0.04551124572753906
47.97230307388967,0.09533824044865054,13,13454.png,10,5,0.01735657433991911,"[550, 431, 692, 576]",0.045511215925216675
49.365600499109874,0.09674027339642481,9,13454.png,12,6,0.015523133388519203,"[433, 430, 560, 575]",0.05160588026046753
49.365600499109874,0.09674027339642481,12,13454.png,9,7,0.015523133388519203,"[433, 430, 560, 575]",0.05160585045814514
46.17422169589234,0.0751513712453995,18,13480.png,17,0,0.012879894582029592,"[281, 584, 424, 730]",0.03783071041107178
46.17422169589234,0.0751513712453995,17,13480.png,18,1,0.012879894582029592,"[281, 584, 424, 730]",0.037830650806427
51.56402665619427,0.10364478214412917,16,13480.png,14,2,0.014279051633090187,"[376, 532, 518, 695]",0.017020970582962036
51.56402665619427,0.10364478214412917,14,13480.png,16,3,0.014279051633090187,"[376, 532, 518, 695]",0.017020851373672485
51.79967767056972,0.08975424433099846,10,13480.png,12,4,0.016659099209365223,"[600, 475, 757, 647]",0.030619889497756958
51.79967767056972,0.08975424433099846,12,13480.png,10,5,0.016659099209365223,"[600, 475, 757, 647]",0.030619800090789795
53.443617634016405,0.09669951323756382,11,13480.png,13,6,0.01602244573639585,"[475, 483, 626, 655]",0.015888303518295288
53.443617634016405,0.09669951323756382,13,13480.png,11,7,0.01602244573639585,"[475, 483, 626, 655]",0.0158882737159729
44.85251451850179,0.08676028084252758,16,13517.png,15,0,0.0077096697552862916,"[403, 728, 521, 849]",0.039915964007377625
44.85251451850179,0.08676028084252758,15,13517.png,16,1,0.0077096697552862916,"[403, 728, 521, 849]",0.03991594910621643
45.42644704570966,0.1078234704112337,10,13517.png,13,2,0.00842350806712888,"[676, 661, 796, 791]",0.025054454803466797
45.42644704570966,0.1078234704112337,13,13517.png,10,3,0.00842350806712888,"[676, 661, 796, 791]",0.025054454803466797
52.693617129160735,0.10431293881644935,14,13517.png,11,4,0.009265858873841768,"[483, 678, 603, 821]",0.028897106647491455
52.693617129160735,0.10431293881644935,11,13517.png,14,5,0.009265858873841768,"[483, 678, 603, 821]",0.028897061944007874
52.81090952796856,0.10982948846539618,9,13517.png,12,6,0.00912816691505216,"[572, 648, 687, 795]",0.02259807288646698
52.81090952796856,0.10982948846539618,12,13517.png,9,7,0.00912816691505216,"[572, 648, 687, 795]",0.02259807288646698
38.81776847743016,0.05468252282862603,16,13840.png,17,0,0.010680487089594648,"[260, 610, 391, 744]",0.03482726216316223
38.81776847743016,0.05468252282862603,17,13840.png,16,1,0.010680487089594648,"[260, 610, 391, 744]",0.03482726216316223
43.02312876199061,0.07432575918454024,10,13840.png,13,2,0.015770663402204243,"[599, 528, 759, 690]",0.026815563440322876
43.02312876199061,0.07432575918454024,13,13840.png,10,3,0.015770663402204243,"[599, 528, 759, 690]",0.02681553363800049
45.14303899477839,0.07071565088129114,12,13840.png,15,4,0.012081106964281151,"[357, 560, 493, 706]",0.03848949074745178
45.14303899477839,0.07071565088129114,15,13840.png,12,5,0.012081106964281151,"[357, 560, 493, 706]",0.038489460945129395
47.056038306140245,0.08467827564238692,9,13840.png,11,6,0.014335971106587051,"[464, 517, 617, 671]",0.038096338510513306
47.056038306140245,0.08467827564238692,11,13840.png,9,7,0.014335971106587051,"[464, 517, 617, 671]",0.038096338510513306
37.06132672122466,0.058401880141010575,15,13867.png,16,0,0.008685130857076558,"[340, 799, 471, 927]",0.04536595940589905
37.06132672122466,0.058401880141010575,16,13867.png,15,1,0.008685130857076558,"[340, 799, 471, 927]",0.04536595940589905
44.11420605712002,0.0846063454759107,11,13867.png,8,2,0.012360565527986343,"[657, 672, 814, 824]",0.030112087726593018
44.11420605712002,0.0846063454759107,8,13867.png,11,3,0.012360565527986343,"[657, 672, 814, 824]",0.03011205792427063
44.72154251445755,0.08019976498237368,13,13867.png,14,4,0.01111021331609567,"[420, 727, 563, 877]",0.055812329053878784
44.72154251445755,0.08019976498237368,14,13867.png,13,5,0.01111021331609567,"[420, 727, 563, 877]",0.055812329053878784
46.03424746958025,0.09042303172737956,9,13867.png,12,6,0.011422024431074205,"[530, 685, 678, 834]",0.04492691159248352
46.03424746958025,0.09042303172737956,12,13867.png,9,7,0.011422024431074205,"[530, 685, 678, 834]",0.04492688179016113
36.44611100243745,0.09223790322580645,13,1399.png,16,0,0.003872532165541702,"[597, 615, 704, 727]",0.01390373706817627
36.44611100243745,0.09223790322580645,16,1399.png,13,1,0.003872532165541702,"[597, 615, 704, 727]",0.013903677463531494
39.061843599954074,0.11098790322580646,10,1399.png,14,2,0.004076111543403123,"[678, 592, 784, 711]",0.0130196213722229
39.061843599954074,0.11098790322580646,14,1399.png,10,3,0.004076111543403123,"[678, 592, 784, 711]",0.0130196213722229
39.63585542892334,0.1188508064516129,12,1399.png,15,4,0.006063757183443761,"[846, 595, 985, 730]",0.03682917356491089
39.63585542892334,0.1188508064516129,15,1399.png,12,5,0.006063757183443761,"[846, 595, 985, 730]",0.03682911396026611
41.28969750131738,0.13820564516129033,9,1399.png,11,6,0.005200322107815639,"[757, 566, 878, 699]",0.026921510696411133
41.28969750131738,0.13820564516129033,11,1399.png,9,7,0.005200322107815639,"[757, 566, 878, 699]",0.026921510696411133
39.918137149697564,0.06650015610365283,17,14041.png,18,0,0.007501071109963377,"[475, 716, 618, 859]",0.03666108846664429
39.918137149697564,0.06650015610365283,18,14041.png,17,1,0.007501071109963377,"[475, 716, 618, 859]",0.03666108846664429
48.415833764404084,0.09751274846498074,15,14041.png,14,2,0.009505000469527656,"[569, 652, 727, 816]",0.02649247646331787
48.415833764404084,0.09751274846498074,14,14041.png,15,3,0.009505000469527656,"[569, 652, 727, 816]",0.02649235725402832
49.563922866816334,0.08590904360495369,12,14041.png,10,4,0.010969339844116818,"[811, 604, 979, 782]",0.021315693855285645
49.563922866816334,0.08590904360495369,10,14041.png,12,5,0.010969339844116818,"[811, 604, 979, 782]",0.021315574645996094
51.20538608569993,0.10209178894786138,9,14041.png,11,6,0.010349783430369049,"[673, 599, 838, 770]",0.03631246089935303
51.20538608569993,0.10209178894786138,11,14041.png,9,7,0.010349783430369049,"[673, 599, 838, 770]",0.03631246089935303
46.223321918726235,0.1544453397797475,10,1418.png,11,0,0.004272258658263255,"[1366, 1119, 1479, 1236]",0.012869715690612793
46.223321918726235,0.1544453397797475,11,1418.png,10,1,0.004272258658263255,"[1366, 1119, 1479, 1236]",0.012869477272033691
47.602415001004516,0.16398066075745366,6,1418.png,8,2,0.004487794285300664,"[1516, 1040, 1628, 1164]",0.014897525310516357
47.602415001004516,0.16398066075745366,8,1418.png,6,3,0.004487794285300664,"[1516, 1040, 1628, 1164]",0.014897525310516357
49.6792375376663,0.16263765780284717,7,1418.png,9,4,0.00419922859572884,"[1438, 1069, 1553, 1182]",0.017007648944854736
49.6792375376663,0.16263765780284717,9,1418.png,7,5,0.00419922859572884,"[1438, 1069, 1553, 1182]",0.017007410526275635
78.74857034648538,0.2624227773301101,5,1418.png,8,6,0.008104398090102294,"[1539, 1023, 1704, 1175]",0.009019613265991211
104.35665093370768,0.0854149879129734,3,1418.png,4,7,0.012477153869817775,"[1243, 918, 1439, 1115]",0.05142158269882202
57.119910449194364,0.12122609862462261,15,1452.png,16,0,0.014988612480514545,"[531, 900, 739, 1123]",0.018232762813568115
57.119910449194364,0.12122609862462261,16,1452.png,15,1,0.014988612480514545,"[531, 900, 739, 1123]",0.01823270320892334
59.664695228771684,0.08872861455887286,8,1452.png,11,2,0.01656425223678802,"[821, 823, 1041, 1056]",0.07136869430541992
59.664695228771684,0.08872861455887286,11,1452.png,8,3,0.01656425223678802,"[821, 823, 1041, 1056]",0.07136869430541992
62.749623868025466,0.10940120764844012,10,1452.png,14,4,0.0149970141691247,"[661, 844, 871, 1065]",0.023245573043823242
62.749623868025466,0.10940120764844012,14,1452.png,10,5,0.0149970141691247,"[661, 844, 871, 1065]",0.023245573043823242
88.89980120390298,0.04209996645421,7,1452.png,9,6,0.015426792855721032,"[205, 776, 422, 996]",0.004323184490203857
88.89980120390298,0.04209996645421,9,1452.png,7,7,0.015426792855721032,"[205, 776, 422, 996]",0.004323095083236694
45.621864487047155,0.058362096015061184,18,15040.png,17,0,0.008411946566399825,"[280, 972, 427, 1122]",0.04262891411781311
45.621864487047155,0.058362096015061184,17,15040.png,18,1,0.008411946566399825,"[280, 972, 427, 1122]",0.04262888431549072
53.51008172142912,0.07624725447128962,15,15040.png,16,2,0.010695570700026552,"[382, 885, 545, 1057]",0.06587046384811401
53.51008172142912,0.07624725447128962,16,15040.png,15,3,0.010695570700026552,"[382, 885, 545, 1057]",0.06587046384811401
56.137639367928664,0.08262734023637695,13,15040.png,11,4,0.01173857577542506,"[511, 841, 681, 1022]",0.06010282039642334
56.137639367928664,0.08262734023637695,11,15040.png,13,5,0.01173857577542506,"[511, 841, 681, 1022]",0.06010273098945618
57.32791318707997,0.08409162221524945,10,15040.png,12,6,0.01376850628244608,"[648, 829, 835, 1022]",0.07546225190162659
57.32791318707997,0.08409162221524945,12,15040.png,10,7,0.01376850628244608,"[648, 829, 835, 1022]",0.0754622220993042
47.40828440546045,0.06430225215744054,19,15067.png,20,0,0.009440873282706461,"[455, 822, 614, 976]",0.0466080904006958
47.40828440546045,0.06430225215744054,20,15067.png,19,1,0.009440873282706461,"[455, 822, 614, 976]",0.04660797119140625
52.816485865880445,0.07861502841507051,17,15067.png,18,2,0.011074885410947496,"[558, 747, 725, 919]",0.05269607901573181
52.816485865880445,0.07861502841507051,18,15067.png,17,3,0.011074885410947496,"[558, 747, 725, 919]",0.05269607901573181
56.37540191338958,0.0808250894548516,8,15067.png,14,4,0.01267342582710779,"[836, 669, 1009, 859]",0.06078428030014038
56.37540191338958,0.0808250894548516,14,15067.png,8,5,0.01267342582710779,"[836, 669, 1009, 859]",0.06078428030014038
58.14454262028303,0.08945485161018733,15,15067.png,9,6,0.012453655437042337,"[687, 678, 857, 868]",0.07081598043441772
58.14454262028303,0.08945485161018733,9,15067.png,15,7,0.012453655437042337,"[687, 678, 857, 868]",0.07081595063209534
54.67302075042146,1.0,3,1518.png,4,0,0.008548718160831586,"[644, 1223, 829, 1366]",0.006009340286254883
54.67302075042146,1.0,4,1518.png,3,1,0.008548718160831586,"[644, 1223, 829, 1366]",0.006009161472320557
102.79198689184102,0.0,1,1518.png,2,2,0.013110511934275529,"[666, 898, 942, 1045]",0.035518646240234375
102.79198689184102,0.0,2,1518.png,1,3,0.013110511934275529,"[666, 898, 942, 1045]",0.035518646240234375
46.09259690169391,0.10040741227493757,11,1522.png,15,0,0.004275490076959467,"[987, 689, 1088, 820]",0.018736422061920166
46.09259690169391,0.10040741227493757,15,1522.png,11,1,0.004275490076959467,"[987, 689, 1088, 820]",0.01873624324798584
46.35807957669465,0.12248652911026416,10,1522.png,14,2,0.00488590506867411,"[1266, 684, 1386, 810]",0.019841432571411133
46.35807957669465,0.12248652911026416,14,1522.png,10,3,0.00488590506867411,"[1266, 684, 1386, 810]",0.019841253757476807
50.81561932698068,0.06886581679589959,8,1522.png,12,4,0.004662937178635411,"[1174, 649, 1285, 779]",0.02130722999572754
50.81561932698068,0.06886581679589959,12,1522.png,8,5,0.004662937178635411,"[1174, 649, 1285, 779]",0.02130722999572754
53.91897410404877,0.1625706400315416,18,1522.png,20,6,0.009075762550183933,"[1041, 923, 1227, 1074]",0.005698204040527344
53.91897410404877,0.1625706400315416,20,1522.png,18,7,0.009075762550183933,"[1041, 923, 1227, 1074]",0.005698084831237793
39.517720334240465,0.06880650445968084,15,15274.png,17,0,0.008237151124341757,"[363, 797, 501, 923]",0.02848181128501892
39.517720334240465,0.06880650445968084,17,15274.png,15,1,0.008237151124341757,"[363, 797, 501, 923]",0.02848181128501892
47.75858545545484,0.10703234027061465,13,15274.png,14,2,0.010943075165188325,"[442, 720, 592, 874]",0.02289840579032898
47.75858545545484,0.10703234027061465,14,15274.png,13,3,0.010943075165188325,"[442, 720, 592, 874]",0.022898346185684204
48.06875700506794,0.09878041380984164,9,15274.png,11,4,0.01035328604914246,"[546, 670, 687, 825]",0.016819149255752563
48.06875700506794,0.09878041380984164,11,15274.png,9,5,0.01035328604914246,"[546, 670, 687, 825]",0.016819149255752563
48.101942881167844,0.09453309871973788,10,15274.png,7,6,0.011420591172396542,"[667, 657, 814, 821]",0.021917253732681274
48.101942881167844,0.09453309871973788,7,15274.png,10,7,0.011420591172396542,"[667, 657, 814, 821]",0.0219171941280365
39.88586024204371,0.0671059790822804,16,15369.png,15,0,0.006710563706794693,"[531, 708, 668, 839]",0.0677759051322937
39.88586024204371,0.0671059790822804,15,15369.png,16,1,0.006710563706794693,"[531, 708, 668, 839]",0.06777584552764893
46.61304391369952,0.08705640529593132,10,15369.png,12,2,0.010241396329698928,"[861, 614, 1026, 780]",0.07464993000030518
46.61304391369952,0.08705640529593132,12,15369.png,10,3,0.010241396329698928,"[861, 614, 1026, 780]",0.0746498703956604
49.70398980759095,0.09020010882050662,14,15369.png,13,4,0.009146587696863643,"[623, 652, 774, 814]",0.056096792221069336
49.70398980759095,0.09020010882050662,13,15369.png,14,5,0.009146587696863643,"[623, 652, 774, 814]",0.056096673011779785
50.14558835706679,0.08572637688168792,9,15369.png,11,6,0.0091368660355065,"[740, 608, 889, 772]",0.08098047971725464
50.14558835706679,0.08572637688168792,11,15369.png,9,7,0.0091368660355065,"[740, 608, 889, 772]",0.08098030090332031
45.764740449562,0.06570378489909084,18,15446.png,17,0,0.010945205479452054,"[246, 735, 382, 876]",0.04103124141693115
45.764740449562,0.06570378489909084,17,15446.png,18,1,0.010945205479452054,"[246, 735, 382, 876]",0.04103118181228638
50.934469626310985,0.08536978528596299,14,15446.png,15,2,0.012575342465753425,"[331, 645, 475, 798]",0.040784358978271484
50.934469626310985,0.08536978528596299,15,15446.png,14,3,0.012575342465753425,"[331, 645, 475, 798]",0.04078426957130432
50.967074439081344,0.09001225095106068,9,15446.png,11,4,0.012545662100456621,"[561, 565, 701, 722]",0.03973853588104248
50.967074439081344,0.09001225095106068,11,15446.png,9,5,0.012545662100456621,"[561, 565, 701, 722]",0.039738476276397705
52.86385866983108,0.10471339222387001,10,15446.png,13,6,0.014307077625570777,"[425, 577, 576, 743]",0.055171579122543335
52.86385866983108,0.10471339222387001,13,15446.png,10,7,0.014307077625570777,"[425, 577, 576, 743]",0.055171579122543335
48.93925339598336,0.08316785961671669,15,1560.png,17,0,0.005872434576943618,"[607, 1175, 786, 1347]",0.008322477340698242
48.93925339598336,0.08316785961671669,17,1560.png,15,1,0.005872434576943618,"[607, 1175, 786, 1347]",0.00832223892211914
53.42007560009926,0.07979681366889864,10,1560.png,12,2,0.0077042801556420236,"[1005, 1065, 1209, 1263]",0.012881815433502197
53.42007560009926,0.07979681366889864,12,1560.png,10,3,0.0077042801556420236,"[1005, 1065, 1209, 1263]",0.012881815433502197
57.686262480525436,0.09369660586469637,9,1560.png,11,4,0.007215609979400321,"[842, 1055, 1037, 1249]",0.012895345687866211
57.686262480525436,0.09369660586469637,11,1560.png,9,5,0.007215609979400321,"[842, 1055, 1037, 1249]",0.012895286083221436
57.96129077666221,0.09997691064419302,13,1560.png,14,6,0.007550354772259098,"[703, 1108, 898, 1311]",0.008780300617218018
57.96129077666221,0.09997691064419302,14,1560.png,13,7,0.007550354772259098,"[703, 1108, 898, 1311]",0.008780241012573242
52.669535001763236,0.07681638314363808,19,1572.png,21,0,0.007583352407110704,"[668, 1297, 874, 1490]",0.02049022912979126
52.669535001763236,0.07681638314363808,21,1572.png,19,1,0.007583352407110704,"[668, 1297, 874, 1490]",0.020490169525146484
