background_connected_by_cut,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_recall,image,label_risk,label_safe,overerosion_proxy,prob_safe,safe_nonmerge_gain
1.0,0.0005715359346799564,0.00046770080711344697,0.0,0.0001341970673738313,-0.00043852436551006235,0.00022285585901105076,0.0,10375.png,0,1,0.0,0.9905947591036688,1.0
1.0,0.0013270895908316094,0.0010865126883015663,0.0,0.00023487106072905828,-0.0007674176396426091,0.00039007703722004905,0.0,10375.png,0,1,0.0,0.9688276937327556,1.0
1.0,0.0022027006900018353,0.0018044029241806037,0.0,0.00031878321131340037,-0.001041495368086398,0.000529479964596069,0.0,10375.png,0,1,0.0,0.9995564353652514,1.0
1.0,0.0005451230486353542,0.00044607900594345606,0.0,0.00023487106072905828,-0.0007674176396426091,0.00039007703722004905,0.0,10375.png,0,1,0.0,0.9999998163324952,1.0
1.0,0.0010589665814972893,0.0008668466734826352,0.0,0.00035235243961528884,-0.0011511264594639137,0.0005852543638719121,0.0,10375.png,0,1,0.0,0.9999995284567779,1.0
1.0,0.001843721040860502,0.0015099877046986232,0.0,0.0005202360335451184,-0.0016992819163514916,0.0008642398112443939,0.0,10375.png,0,1,0.0,0.9999984073855539,1.0
0.0,0.0010971207178876452,0.0007204476831742801,0.0,2.9802874306650295e-05,-0.0001386962552011317,4.541610441299859e-05,0.0,10624.png,0,1,0.0,0.999700137386079,1.0
0.0,0.001528384512919978,0.0010038943951924117,0.0,5.9607827907703914e-05,-0.0002773925104022079,9.083774074147843e-05,0.0,10624.png,0,1,0.0,0.9996357994934363,1.0
0.0,0.001528384512919978,0.0010038943951924117,0.0,5.9607827907703914e-05,-0.0002773925104022079,9.083774074147843e-05,0.0,10624.png,0,1,0.0,0.9995300790791436,1.0
1.0,0.0014295067752426172,0.000938894943415397,0.0,0.00010928737182169801,-0.0005085529357374274,0.00016655276384680562,0.0,10624.png,0,1,0.0,0.999551653791953,1.0
1.0,0.0023168019253750893,0.001522441667078489,0.0,0.0001689104508147965,-0.0007859454461396354,0.00025743108556075533,0.0,10624.png,0,1,0.0,0.9994072924981462,1.0
1.0,0.003264029211129227,0.0021460597860194497,0.0,0.00022854185104903557,-0.0010633379565418433,0.00034833155381341907,0.0,10624.png,0,1,0.0,0.9992219636081638,1.0
1.0,0.0010949989408925997,0.0007190534986328267,0.0,0.00013909787127197593,-0.0006472491909385036,0.00021198915689224496,0.0,10624.png,0,1,0.0,0.9999971594859199,1.0
1.0,0.0021773948142113086,0.0014307185715107251,0.0,0.00025836067217588354,-0.001202034211742975,0.00039379009542184207,0.0,10624.png,0,1,0.0,0.9999970161417021,1.0
1.0,0.003012751285132842,0.0019805619713549882,0.0,0.0003577717730042229,-0.001664355062413303,0.0005453585818748774,0.0,10624.png,0,1,0.0,0.9999967562246789,1.0
0.0,0.0006782541103222406,0.0004452830979986,0.0,1.9868351849194887e-05,-9.246417013408781e-05,3.0276788334671068e-05,0.0,10624.png,0,1,0.0,0.9999852171755342,1.0
0.0,0.0011581295519678125,0.0007605370288169266,0.0,3.973762779685419e-05,-0.00018492834026817562,6.0556035148651155e-05,0.0,10624.png,0,1,0.0,0.9999994586728275,1.0
0.0,0.001503094413817574,0.0009872686918936668,0.0,5.9607827907703914e-05,-0.0002773925104022079,9.083774074147843e-05,0.0,10624.png,0,1,0.0,0.9999993261706055,1.0
1.0,0.0005541125951408765,0.0003637566184326313,0.0,4.96726123279112e-05,-0.000231160425335164,7.569658057904327e-05,0.0,10624.png,0,1,0.0,0.9367903962318088,1.0
1.0,0.0011328735622105346,0.0007439407953741817,0.0,8.941486102087559e-05,-0.00041608876560333963,0.0001362649099962976,0.0,10624.png,0,1,0.0,0.9240097260792371,1.0
1.0,0.0016858228081524373,0.001107405125564953,0.0,0.00012916080701119714,-0.0006010171058714597,0.00019684307752454444,0.0,10624.png,0,1,0.0,0.9101871693116355,1.0
1.0,0.00010983089640798083,7.208200578048829e-05,0.0,7.947895224613699e-05,-0.0003698566805362957,0.00012112190541269108,0.0,10624.png,0,1,0.0,0.9016985026095669,1.0
1.0,0.00031849282824697456,0.00020905179862715229,0.0,0.00013909787127197593,-0.0006472491909385036,0.00021198915689224496,0.0,10624.png,0,1,0.0,0.9988637826660475,1.0
1.0,0.0007858019994759768,0.0005159215541760409,0.0,0.00018878665955790463,-0.0008784096162737232,0.0002877287805186368,0.0,10624.png,0,1,0.0,0.9986528513091166,1.0
0.0,0.0006083907331872473,0.00048005720768456994,0.0,1.6317480596717004e-05,-8.68621064060715e-05,2.57486808374896e-05,0.0,11852.png,0,1,0.0,0.9995208243716206,1.0
0.0,0.0006083907331872473,0.00048005720768456994,0.0,1.6317480596717004e-05,-8.68621064060715e-05,2.57486808374896e-05,0.0,11852.png,0,1,0.0,0.9993817495286934,1.0
0.0,0.0008299913416662807,0.0006550047234298861,0.0,2.4476449333232786e-05,-0.00013029315960910726,3.862366164320008e-05,0.0,11852.png,0,1,0.0,0.9992221227345666,1.0
0.0,0.00018212289335206577,0.00014366754094519152,0.0,2.4476449333232786e-05,-0.00013029315960910726,3.862366164320008e-05,0.0,11852.png,0,1,0.0,0.9992696407300411,1.0
0.0,0.00045874441605486815,0.0003619431549601315,0.0,4.895426934570235e-05,-0.00026058631921824227,7.725116586332348e-05,0.0,11852.png,0,1,0.0,0.9991261255361004,1.0
0.0,0.00045874441605486815,0.0003619431549601315,0.0,4.895426934570235e-05,-0.00026058631921824227,7.725116586332348e-05,0.0,11852.png,0,1,0.0,0.9988726234124068,1.0
1.0,-0.00015138220724619789,-0.00011939275969213847,0.0,3.263557036736753e-05,-0.000173724212812143,5.1499069401939046e-05,0.0,11852.png,0,1,0.0,0.744886276099846,1.0
1.0,0.00042274142473092136,0.0003335297373542878,0.0,8.159349506264846e-05,-0.0004343105320303853,0.00012876048315646482,0.0,11852.png,0,1,0.0,0.9995325678443961,1.0
1.0,0.0006083907331872473,0.00048005720768456994,0.0,9.791402186942744e-05,-0.0005211726384364845,0.00015451770432817202,0.0,11852.png,0,1,0.0,0.9994262916794371,1.0
0.0,0.00039688311688312883,0.00034096618135726064,0.0,1.8088046113695633e-05,-8.496537660904191e-05,3.211431450655944e-05,0.0,11945.png,0,1,0.0,0.9504478350816998,1.0
0.0,0.0006060764356769499,0.0005207576232846289,0.0,2.713233059881137e-05,-0.00012744806491354899,4.817234641207868e-05,0.0,11945.png,0,1,0.0,0.9993561331443286,1.0
0.0,0.0006757947934418751,0.000580688103927085,0.0,3.617678937617441e-05,-0.00016993075321805606,6.423096146146445e-05,0.0,11945.png,0,1,0.0,0.9991891733185172,1.0
0.0,0.0004138979447621538,0.0003555877528843565,0.0,5.426622982773743e-05,-0.00025489612982709797,9.63499411188451e-05,0.0,11945.png,0,1,0.0,0.9996435245632757,1.0
0.0,0.0013156777862660118,0.0011309928525231605,0.0,0.00016281751576341374,-0.0007646883894812939,0.0002891128200488424,0.0,11945.png,0,1,0.0,0.9999959139753262,1.0
0.0,0.002051454754157467,0.0017643384368267179,0.0,0.00026234491852006325,-0.001231997960830955,0.0004658859523988257,0.0,11945.png,0,1,0.0,0.9999997737197587,1.0
0.0,0.000596796893093221,0.0005127812643502261,0.0,9.044720245898752e-05,-0.00042482688304515404,0.00016059489955744244,0.0,11945.png,0,1,0.0,0.9994560821333665,1.0
1.0,0.002020973044400909,0.0017380881030866213,0.0,0.00023519898860768773,-0.001104549895917406,0.0004176680922574061,0.0,11945.png,0,1,0.0,0.9999255312349974,1.0
1.0,0.0030424328557856484,0.002618324445770537,0.0,0.00035284268983870604,-0.001656824843876109,0.0006266501157802251,0.0,11945.png,0,1,0.0,0.9999264863993901,1.0
0.0,0.0009838309547838264,0.0008331571930728088,0.0,3.442647710438784e-05,-0.0002116476771667486,6.240579219274345e-05,0.0,12498.png,0,1,0.0,0.9985946461780933,1.0
0.0,0.0014357967972682961,0.0012162622596373351,0.0,5.737884864065457e-05,-0.0003527461286112338,0.00010401444043928176,0.0,12498.png,0,1,0.0,0.9980529611145561,1.0
0.0,0.0021919209788215377,0.0018576889969112442,0.0,8.033232971071946e-05,-0.0004938445800557328,0.00014562691873065692,0.0,12498.png,0,1,0.0,0.9999997284761748,1.0
1.0,0.0007631210044435899,0.0006461561534291116,0.0,8.033232971071946e-05,-0.0004938445800557328,0.00014562691873065692,0.0,12498.png,0,1,0.0,0.92450489658342,1.0
1.0,0.0012939923965612499,0.0010960386733429583,0.0,0.00012624262077409742,-0.000776041482944731,0.0002288633675628926,0.0,12498.png,0,1,0.0,0.892120544593707,1.0
1.0,0.002349199239999822,0.0019911889133946703,0.0,0.0001951163808845413,-0.0011993368372782143,0.00035374677937116683,0.0,12498.png,0,1,0.0,0.8426441268388875,1.0
1.0,0.0010744618996655353,0.0009099616858237458,0.0,0.0001032869203950737,-0.0006349430315002319,0.00018724322759555712,0.0,12498.png,0,1,0.0,0.8802775562945518,1.0
1.0,0.0016787556620086463,0.001422297507440884,0.0,0.0001606782521964556,-0.0009876891601114657,0.0002913007619885777,0.0,12498.png,0,1,0.0,0.8293272401859031,1.0
1.0,0.0025765475480544753,0.00218421359777049,0.0,0.00022955700711024818,-0.001410984514444949,0.00041620142149734196,0.0,12498.png,0,1,0.0,0.7587017580479418,1.0
0.0,0.00034326076423735197,0.00030374364036750423,0.0,2.7478241793055247e-05,-0.00010320449971618073,4.68167848127754e-05,0.0,12627.png,0,1,0.0,0.9999489766051821,1.0
0.0,0.00034326076423735197,0.00030374364036750423,0.0,2.7478241793055247e-05,-0.00010320449971618073,4.68167848127754e-05,0.0,12627.png,0,1,0.0,0.9999440765150984,1.0
0.0,0.0004290514674553658,0.0003796795504594219,0.0,4.1217980557672895e-05,-0.0001548067495742711,7.022712052318081e-05,0.0,12627.png,0,1,0.0,0.9999396194163364,1.0
0.0,0.00034326076423735197,0.00030374364036750423,0.0,2.7478241793055247e-05,-0.00010320449971618073,4.68167848127754e-05,0.0,12627.png,0,1,0.0,0.9999588118937829,1.0
0.0,0.00048577076984313017,0.0004298882565625384,0.0,5.495813125899751e-05,-0.00020640899943236146,9.363875191292781e-05,0.0,12627.png,0,1,0.0,0.9999996396208171,1.0
0.0,0.00022834960324252807,0.0002020459234570171,0.0,6.869869391568084e-05,-0.0002580112492904796,0.00011705167908981906,0.0,12627.png,0,1,0.0,0.9999996227026537,1.0
0.0,0.00034326076423735197,0.00030374364036750423,0.0,2.7478241793055247e-05,-0.00010320449971618073,4.68167848127754e-05,0.0,12627.png,0,1,0.0,0.9999567633650068,1.0
0.0,0.00048577076984313017,0.0004298882565625384,0.0,5.495813125899751e-05,-0.00020640899943236146,9.363875191292781e-05,0.0,12627.png,0,1,0.0,0.9999996216962549,1.0
0.0,0.00022834960324252807,0.0002020459234570171,0.0,6.869869391568084e-05,-0.0002580112492904796,0.00011705167908981906,0.0,12627.png,0,1,0.0,0.9999996039366154,1.0
0.0,6.174677086567826e-05,4.68296337922669e-05,0.0,1.2201840010606091e-05,-7.31769785225489e-05,2.114669864805574e-05,0.0,12827.png,0,1,0.0,0.9999997289265437,1.0
0.0,6.174677086567826e-05,4.68296337922669e-05,0.0,1.8302880637532937e-05,-0.00010976546778382335,3.172043717036832e-05,0.0,12827.png,0,1,0.0,0.9999996277315306,1.0
0.0,3.3146537194939096e-05,2.5138364946358793e-05,0.0,2.4404001680911058e-05,-0.0001463539570450978,4.229443517089759e-05,0.0,12827.png,0,1,0.0,0.9999994850194286,1.0
1.0,0.00020404396397666336,0.0001547634210184723,0.0,2.4404001680911058e-05,-0.0001463539570450978,4.229443517089759e-05,0.0,12827.png,0,1,0.0,0.9998341696119153,1.0
1.0,0.00017543943530118344,0.00013306509220872842,0.0,4.880929005157686e-05,-0.00029270791409022334,8.459302214658404e-05,0.0,12827.png,0,1,0.0,0.9997770037819238,1.0
1.0,-9.745658901272325e-06,-7.3909216496137464e-06,0.0,6.10124167773618e-05,-0.00036588489261277224,0.00010574387275230634,0.0,12827.png,0,1,0.0,0.9997006074886426,1.0
1.0,0.0003891976410228537,0.00029523258803632046,0.0,3.050520314240579e-05,-0.00018294244630637224,5.2868692659302496e-05,0.0,12827.png,0,1,0.0,0.9997542203167852,1.0
1.0,0.0003605822996163299,0.00027352110606704283,0.0,5.491081320141422e-05,-0.0003292964033514978,9.516831768163758e-05,0.0,12827.png,0,1,0.0,0.9996694556952898,1.0
1.0,6.62855138796048e-05,5.0272021892922014e-05,0.0,7.931771007740895e-05,-0.0004756503603965956,0.00013747209527303905,0.0,12827.png,0,1,0.0,0.9995709858615122,1.0
0.0,-1.4826533311917967e-05,-1.1066807043352833e-05,0.0,3.661237217256197e-05,-0.00018748359518541702,6.237002480291576e-05,0.0,13436.png,0,1,0.0,0.9895670489374245,1.0
0.0,0.00035644068057488765,0.00026611447465171856,0.0,5.8581199672391726e-05,-0.00029997375229667833,9.979645519653246e-05,0.0,13436.png,0,1,0.0,0.9847658780339564,1.0
0.0,0.0004380799980701622,0.0003270817580067753,0.0,8.055108041216119e-05,-0.00041246390940793964,0.00013722619776124212,0.0,13436.png,0,1,0.0,0.9791205377877552,1.0
0.0,0.0009781934086862676,0.0008214703027164538,0.0,3.7520662061751864e-05,-0.0001718213058419238,6.490360998034905e-05,0.0,13480.png,0,1,0.0,0.9997382477294755,1.0
0.0,0.002246069077131596,0.0018877622972423569,0.0,9.380736455555372e-05,-0.00042955326460480947,0.00016227739597673985,0.0,13480.png,0,1,0.0,0.9999999651853343,1.0
0.0,0.0028280600539586365,0.002377808239049428,0.0,0.0001313356396926979,-0.0006013745704467333,0.0002272055038941012,0.0,13480.png,0,1,0.0,0.9999999512618317,1.0
1.0,0.00031659896607960647,0.0002657604948305692,0.0,0.0001125711214123859,-0.0005154639175257714,0.00019474022469179175,0.0,13480.png,0,1,0.0,0.9884452227127046,1.0
1.0,0.0007459714861485778,0.000626359971441337,0.0,0.00015010091944278603,-0.0006872852233676952,0.00025967323386100194,0.0,13480.png,0,1,0.0,0.9848967145033437,1.0
1.0,0.001620385246860423,0.0013613388407988092,0.0,0.00023455410274919597,-0.0010738831615120237,0.0004058083543664326,0.0,13480.png,0,1,0.0,0.9764989289696129,1.0
1.0,0.0004892816792230748,0.0004107603158693962,0.0,0.0001313356396926979,-0.0006013745704467333,0.0002272055038941012,0.0,13480.png,0,1,0.0,0.9865758758282265,1.0
1.0,0.0008539741450507288,0.0007170953238341271,0.0,0.00016886696070894658,-0.000773195876288657,0.0002921434148700497,0.0,13480.png,0,1,0.0,0.9796669239517247,1.0
1.0,0.0021142880741567005,0.001776851908584065,0.0,0.00030963654821059006,-0.0014175257731958713,0.0005357479274299415,0.0,13480.png,0,1,0.0,0.9695527448719213,1.0
0.0,0.0005486240423773214,0.00036958817317844783,0.0,2.745797058212318e-05,-0.00012775743122395156,4.261982039321932e-05,0.0,13867.png,0,1,0.0,0.9999999839526781,1.0
0.0,0.0003135422318800152,0.00021119324181625987,0.0,5.4917684712108006e-05,-0.0002555148624478476,8.524440925972154e-05,0.0,13867.png,0,1,0.0,0.9999999828924703,1.0
0.0,0.0006269703913667213,0.00042238648363251974,0.0,3.6611014889720295e-05,-0.0001703432416318984,5.682748681212768e-05,0.0,13867.png,0,1,0.0,0.9999999731814897,1.0
1.0,0.00028834488342305287,0.00019421817526230067,0.0,6.407131023911106e-05,-0.00029810067285579445,9.945366534769295e-05,0.0,13867.png,0,1,0.0,0.9999999721793035,1.0
1.0,0.00035410668678714785,0.00023852193494838803,0.0,0.00010984234427935391,-0.0005110297248956952,0.00017050789561456892,0.0,13867.png,0,1,0.0,0.9999999846122085,1.0
1.0,0.0006269703913667213,0.00042238648363251974,0.0,3.6611014889720295e-05,-0.0001703432416318984,5.682748681212768e-05,0.0,13867.png,0,1,0.0,0.9999926660914821,1.0
1.0,0.0003135422318800152,0.00021119324181625987,0.0,8.237914255571077e-05,-0.00038327229367174365,0.0001278737674000885,0.0,13867.png,0,1,0.0,0.9999999737876166,1.0
1.0,0.0003639506846822571,0.00024515413225406624,0.0,0.00013730729004890474,-0.0006387871561195912,0.0002131467947039667,0.0,13867.png,0,1,0.0,0.9999993376419356,1.0
1.0,0.001162563252785631,0.0007834560127717161,0.0,0.00019224241439064205,-0.0008943020185674389,0.0002984389087109518,0.0,13867.png,0,1,0.0,0.999999985705383,1.0
0.0,0.0006800823668458578,0.00045818185386012344,0.0,2.745797058212318e-05,-0.00012775743122395156,4.261982039321932e-05,0.0,13867.png,0,1,0.0,0.9999882668266449,1.0
0.0,0.0009024185024347764,0.0006080515765046479,0.0,4.576425293101316e-05,-0.00021292905203984525,7.103568309108077e-05,0.0,13867.png,0,1,0.0,0.9999876720036955,1.0
0.0,0.0010590149269704696,0.0007136314740921468,0.0,6.407131023911106e-05,-0.00029810067285579445,9.945366534769295e-05,0.0,13867.png,0,1,0.0,0.9999870534111681,1.0
1.0,0.00038205803380986225,0.00025735379560690164,0.0,6.407131023911106e-05,-0.00029810067285579445,9.945366534769295e-05,0.0,13867.png,0,1,0.0,0.9999974237303706,1.0
1.0,-3.775839356301436e-05,-2.542780902034525e-05,0.0,3.6611014889720295e-05,-0.0001703432416318984,5.682748681212768e-05,0.0,13867.png,0,1,0.0,0.9943282972184554,1.0
1.0,0.0006701283339743958,0.0004514730614376683,0.0,0.00010984234427935391,-0.0005110297248956952,0.00017050789561456892,0.0,13867.png,0,1,0.0,0.9998678999387565,1.0
1.0,4.348724134567439e-05,2.9287194109578474e-05,0.0,9.153334935763091e-05,-0.000425858104079746,0.00014208461342379852,0.0,13867.png,0,1,0.0,0.9999452101130298,1.0
1.0,-9.71158598556121e-06,-6.540224554596463e-06,0.0,7.322512951835058e-05,-0.0003406864832637968,0.00011366345138463796,0.0,13867.png,0,1,0.0,0.9998583222636771,1.0
1.0,0.0005792192430653098,0.00039020598306552245,-1.0,0.0001464626595666374,-0.0006813729665275381,0.00022736082139995784,0.0,13867.png,0,1,0.0,0.9999456033895756,1.0
1.0,0.0006935369104190681,0.0004388274530454511,0.0,3.5803699599878946e-05,-0.00013928546556167543,5.054423720618484e-05,0.0,1399.png,0,1,0.0,0.9976158333677196,1.0
1.0,0.0006935369104190681,0.0004388274530454511,0.0,3.5803699599878946e-05,-0.00013928546556167543,5.054423720618484e-05,0.0,1399.png,0,1,0.0,0.9973874526112189,1.0
1.0,0.0006935369104190681,0.0004388274530454511,0.0,3.5803699599878946e-05,-0.00013928546556167543,5.054423720618484e-05,0.0,1399.png,0,1,0.0,0.9971372579017203,1.0
1.0,0.0005722176560261638,0.00036203938928776325,0.0,3.5803699599878946e-05,-0.00013928546556167543,5.054423720618484e-05,0.0,1399.png,0,1,0.0,0.9980938676078775,1.0
1.0,0.0005722176560261638,0.00036203938928776325,0.0,3.5803699599878946e-05,-0.00013928546556167543,5.054423720618484e-05,0.0,1399.png,0,1,0.0,0.9979111821608844,1.0
1.0,0.0008669096304905199,0.0005485805411087757,0.0,7.16105656373145e-05,-0.000278570931123337,0.00010109598581642398,0.0,1399.png,0,1,0.0,0.9981963299206364,1.0
1.0,0.0005722176560261638,0.00036203938928776325,0.0,3.5803699599878946e-05,-0.00013928546556167543,5.054423720618484e-05,0.0,1399.png,0,1,0.0,0.9979992499269534,1.0
1.0,0.0007282482380202293,0.0004607996422323485,0.0,5.3706736787617615e-05,-0.0002089281983425062,7.581917248111747e-05,0.0,1399.png,0,1,0.0,0.9981047528850339,1.0
1.0,0.0008669096304905199,0.0005485805411087757,0.0,7.16105656373145e-05,-0.000278570931123337,0.00010109598581642398,0.0,1399.png,0,1,0.0,0.9981067886746962,1.0
0.0,0.0007854963715039354,0.0006581301957258034,0.0,2.0670624487739708e-05,-0.00011786429890386918,3.681749913142518e-05,0.0,14041.png,0,1,0.0,0.9974585785911296,1.0
0.0,0.0008487484966750447,0.0007111552765890483,0.0,2.7561034601109036e-05,-0.00015715239853847374,4.909067776204257e-05,0.0,14041.png,0,1,0.0,0.9965308172618422,1.0
0.0,0.0011017052023012952,0.0009232556000420278,0.0,4.1342157767410015e-05,-0.0002357285978077106,7.36380534879233e-05,0.0,14041.png,0,1,0.0,0.9953375566107503,1.0
1.0,0.0006623193704178854,0.0005548817725980482,0.0,8.957926994745957e-05,-0.0005107452952500535,0.0001595645638871046,0.0,14041.png,0,1,0.0,0.6402179955005513,1.0
1.0,0.0015025485204120947,0.0012594989127918677,0.0,0.00014471345814282,-0.0008250500923270288,0.0002577866669598583,0.0,14041.png,0,1,0.0,0.48331366788435604,1.0
1.0,0.002260166829660404,0.001895496368802041,0.0,0.0001929611761595229,-0.0011000667897693717,0.00034374884236487713,0.0,14041.png,0,1,0.0,0.33477962394623234,1.0
1.0,0.0014364523265599782,0.0012040427765721007,0.0,0.00015849801531575558,-0.0009036262915962656,0.0002823455896771021,0.0,14041.png,0,1,0.0,0.5827600493161201,1.0
1.0,0.0023933987739500617,0.002007405093971959,0.0,0.0002687890212575983,-0.0015322358857501883,0.0004788659050798394,0.0,14041.png,0,1,0.0,0.9983999678550217,1.0
1.0,0.003266185309016345,0.0027409840114742123,0.0,0.0003791058977495876,-0.0021608454799041388,0.0006754732545991571,0.0,14041.png,0,1,0.0,0.99814656295988,1.0
0.0,0.00019222429170323574,0.00011394988813040463,0.0,0.0001238637221520067,-0.0004574983987555986,0.00013356880966813867,0.0,1418.png,0,1,0.0,0.9998644107014748,1.0
0.0,0.0001676545068927393,9.938367612238874e-05,0.0,9.90871307234853e-05,-0.0003659987190044803,0.00010684895530921334,0.0,1418.png,0,1,0.0,0.9885094095897442,1.0
0.0,0.00033466333509724056,0.00019840264150670917,0.0,0.00019820504101686343,-0.0007319974380089606,0.00021374665835960371,0.0,1418.png,0,1,0.0,0.9992364103208818,1.0
1.0,4.452446796651688e-05,2.6391826643143435e-05,0.0,0.00019820504101686343,-0.0007319974380089606,0.00021374665835960371,0.0,1418.png,0,1,0.0,0.021659211640751713,1.0
1.0,0.0006105067726183411,0.00036198871813919453,0.0,0.0005205509942957098,-0.0019214932747735336,0.0005615012608509162,0.0,1418.png,0,1,0.0,0.0006823034656860595,1.0
1.0,0.0018384331051663205,0.0010907943789680158,0.0,0.000694256788381975,-0.0025619910330313828,0.0007489675586738742,0.0,1418.png,0,1,0.0,3.635263227972528e-05,1.0
0.0,0.0005346201200605583,0.0003669349464736904,0.0,1.5864650726782337e-05,-0.00012466884837147862,2.728722357769886e-05,0.0,1452.png,0,1,0.0,0.999999605031607,1.0
0.0,0.0005346201200605583,0.0003669349464736904,0.0,1.5864650726782337e-05,-0.00012466884837147862,2.728722357769886e-05,0.0,1452.png,0,1,0.0,0.9999994652482393,1.0
0.0,0.000999658359369493,0.0006862995676486239,0.0,3.172984762067621e-05,-0.00024933769674301276,5.45761895370811e-05,0.0,1452.png,0,1,0.0,0.9999993447314827,1.0
0.0,0.00046643699217807644,0.00032012486870838797,0.0,5.5528667086246486e-05,-0.0004363409693002862,9.551290580733784e-05,0.0,1452.png,0,1,0.0,0.999999995453652,1.0
0.0,0.0008858295658566995,0.0006081116500222805,0.0,8.726233822164975e-05,-0.000685678666043299,0.0001501012940616775,0.0,1452.png,0,1,0.0,0.9999999948024914,1.0
0.0,0.0015151077406030944,0.0010404874684626364,0.0,0.00012693250007111967,-0.0009973507869721066,0.00021834658465924583,0.0,1452.png,0,1,0.0,0.9999999943040838,1.0
1.0,8.127134933072488e-05,5.576553917560623e-05,0.0,9.122920075421703e-05,-0.0007168458781361964,0.00015692533282218868,0.0,1452.png,0,1,0.0,0.9984617881349359,1.0
1.0,0.0006663094286664673,0.00045735480411762675,0.0,0.00015470364513248125,-0.001215521271622222,0.0002661247717505866,0.0,1452.png,0,1,0.0,0.9984945589231207,1.0
1.0,0.0015839558095326889,0.0010878122050326233,0.0,0.0002300909031422993,-0.0018076983013869397,0.0003958353455801866,0.0,1452.png,0,1,0.0,0.9986135013047257,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.36256688477056676,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.2905433131981695,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.22771598948899757,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.2739151377633767,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.21360092551442797,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.16357553474299721,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.20013406104830478,1.0
1.0,0.0002498526180713667,0.00020552872263901456,0.0,1.3805277080725098e-05,-7.540340823405933e-05,2.455576319904118e-05,0.0,15040.png,0,1,0.0,0.15265039155729704,1.0
