stem,rank,x_letterbox,y_letterbox,score,log_scale_letterbox,basin_scale_letterbox,log_scale_original,basin_scale_original
10520,5,226.0,137.0,0.8156195282936096,8.669802504645435,10.0,34.23341590189989,39.485808221764
10520,6,193.0,228.0,0.812650203704834,9.735312713146007,17.349351572897472,38.44066907701842,68.50531689793893
10520,7,195.0,137.0,0.8037512302398682,9.593167139348505,9.273618495495704,37.87939579036435,36.617632143494696
10520,8,266.0,188.0,0.802750825881958,9.842084841227503,8.306623862918075,38.86226745430398,32.79937568215116
10520,9,119.0,133.0,0.8011766672134399,9.171577423977904,7.0710678118654755,36.21471472542518,27.920682754240858
10520,10,222.0,149.0,0.8000792264938354,9.185631048032294,12.24744871391589,36.27020659584842,48.3600411123573
10520,11,168.0,147.0,0.7968754172325134,7.731507395871748,8.246211251235321,30.528481829854186,32.56083160224305
10520,12,294.0,167.0,0.7962354421615601,9.102916764702043,7.615773105863909,35.943602562970526,30.07149563186103
10520,13,153.0,100.0,0.7923691868782043,7.81295410501745,6.855654600401044,30.850080743616285,27.070106278608975
10520,14,150.0,169.0,0.7910030484199524,11.026112585198263,10.0,43.53749669707171,39.485808221764
10520,15,143.0,162.0,0.7866399884223938,8.88596423498539,8.366600265340756,35.0869479648087,33.03619735454049
10520,16,145.0,68.0,0.7759706974029541,7.60658379772316,6.0,30.0352109059674,23.6914849330584
10520,17,235.0,90.0,0.7726360559463501,7.558714228010501,6.6332495807108,29.84619404103416,26.191922083104313
10520,18,178.0,224.0,0.7628200054168701,9.862478823629448,15.811388300841896,38.942794742104105,62.43254461668861
10520,19,192.0,83.0,0.7599878907203674,7.9965075191610655,6.928203230275509,31.574856234548765,27.356570407206462
10520,20,238.0,62.0,0.7591948509216309,8.152102334712565,5.744562646538029,32.18923493926549,22.682869897910965
10520,21,191.0,49.0,0.7513591051101685,8.593671350564835,5.744562646538029,33.93280588692707,22.682869897910965
10520,22,229.0,219.0,0.7124710083007812,9.129412767911989,8.888194417315589,36.048224173109645,35.09575401998768
10520,23,106.0,115.0,0.7042529582977295,8.224913991247762,5.744562646538029,32.47673764989126,22.682869897910965
10520,24,217.0,225.0,0.6917777061462402,9.65168293273674,7.615773105863909,38.11045012993157,30.07149563186103
10520,25,206.0,220.0,0.6015868782997131,9.484149119180385,9.38083151964686,37.44892932665687,37.04097143454548
10618,0,190.0,264.0,0.8976887464523315,12.353685806326352,16.55294535724685,51.769552653276584,69.36703666204305
10618,1,205.0,180.0,0.8849968314170837,9.497312399907827,12.569805089976535,39.79958872677971,52.67522556820428
10618,2,206.0,267.0,0.8632655739784241,11.162423458892711,18.411952639521967,46.77742967183004,77.15742221104912
10618,3,182.0,191.0,0.8505789637565613,11.256687075559716,11.489125293076057,47.17245228636276,48.14651158566789
10618,4,127.0,165.0,0.8421515226364136,9.534400015450208,7.0710678118654755,39.955008679634794,29.632129482667892
10618,5,235.0,180.0,0.8397515416145325,9.508177331723743,12.884098726725126,39.845119483230576,53.992309492089866
10618,6,159.0,204.0,0.834043025970459,9.9924655397227,10.677078252031311,41.874585367049946,44.74353431172953
10618,7,206.0,301.0,0.83382648229599,11.041439651394024,17.029386365926403,46.27043299968789,71.363617947313
10618,8,196.0,288.0,0.8239279389381409,12.027414490573607,15.874507866387544,50.402274876836316,66.52396569879973
10618,9,220.0,281.0,0.8144303560256958,9.575239329922255,13.228756555322953,40.12615056182526,55.4366380823331
10618,10,238.0,169.0,0.811042070388794,9.144460548472237,9.695359714832659,38.32092213382279,40.62952896150631
10618,11,323.0,217.0,0.8097450137138367,10.611555714660291,8.717797887081348,44.468954522216976,36.53294278414956
10618,12,199.0,76.0,0.8077861666679382,7.679124705581757,6.244997998398398,32.18026239368239,26.17038815509859
10618,13,182.0,277.0,0.8072433471679688,11.434970333176715,11.916375287812984,47.91956894750322,49.93695222382291
10618,14,154.0,196.0,0.8020983338356018,9.87697418153723,8.366600265340756,41.390605440547425,35.06120843252032
10618,15,243.0,269.0,0.8005498647689819,10.17763070013109,11.180339887498949,42.65054143972306,46.85251054312874
10618,16,288.0,237.0,0.7964932322502136,9.152446620520598,9.433981132056603,38.35438869464375,39.53419170624486
10618,17,179.0,181.0,0.790105938911438,8.737568309163638,8.306623862918075,36.615793030060985,34.809870364525665
10618,18,251.0,89.0,0.781521201133728,8.50124105334767,6.0,35.625436264867574,25.143695637830746
10618,19,155.0,97.0,0.7815120220184326,8.940093637519496,6.164414002968976,37.464498899249556,25.8326915793723
10618,20,204.0,112.0,0.7774549126625061,9.153447034477871,7.14142842854285,38.35858104531933,29.92698380443889
10618,21,163.0,130.0,0.7724656462669373,8.71754038410174,7.3484692283495345,36.53186368805871,30.794612280264275
10618,22,247.0,120.0,0.769953191280365,7.335403251342071,6.6332495807108,30.73985778874985,27.797401424526793
10618,23,206.0,169.0,0.7591282725334167,8.122537971377298,9.273618495495704,34.03843709317233,38.86217348535031
10618,24,112.0,145.0,0.7528408765792847,7.957260368217958,6.164414002968976,33.34582213490756,25.8326915793723
10618,25,228.0,267.0,0.7057316303253174,8.969575688045433,13.674794331177344,37.588046850116775,57.3058110955094
10618,26,173.0,295.0,0.701907753944397,9.245096928980148,9.9498743710662,38.74265055408676,41.69610213679019
10618,27,177.0,284.0,0.23775885999202728,9.28685778311961,7.416198487095663,38.91765425509651,31.0784395915457
10624,0,155.0,313.0,0.8618162870407104,11.210505512155489,20.37154878746336,36.69290791810876,66.67775712675513
10624,1,147.0,329.0,0.8518781661987305,11.153850211949829,18.33030277982336,36.507470454002885,59.99659081223623
10624,2,156.0,220.0,0.8485710620880127,10.43250767465475,14.628738838327793,34.146456914543485,47.88106714463547
10624,3,176.0,319.0,0.8164724707603455,10.049195179220613,23.08679276123039,32.89184354464908,75.56497429966538
10624,4,186.0,211.0,0.8047419190406799,10.166668671897495,14.866068747318506,33.276343962131385,48.65786748493832
10624,5,218.0,308.0,0.8044592142105103,10.303649216928655,11.61895003862225,33.72469256870856,38.02978049562545
10624,6,221.0,216.0,0.7906903624534607,8.401635153489591,17.26267650163207,27.499243875690745,56.50216206643616
10624,7,138.0,146.0,0.7882803082466125,8.665153702266961,8.0,28.36176179109762,26.18465893679663
10624,8,260.0,260.0,0.7843658924102783,9.618614487635412,9.746794344808963,31.482517475408013,31.90206070574011
10624,9,165.0,342.0,0.7823679447174072,9.708323823422733,17.69180601295413,31.77614352053771,57.90673830314647
10624,10,119.0,223.0,0.7780337929725647,8.796444580828279,10.954451150103322,28.791487650677684,35.85482090065688
10624,11,127.0,232.0,0.7724329829216003,8.930896376682718,12.767145334803704,29.231559452913718,41.78791827354365
10624,12,131.0,105.0,0.7692818641662598,8.864692208697514,7.0,29.01486775805285,22.91157656969705
10624,13,86.0,185.0,0.7626614570617676,9.345591780006187,7.416198487095663,30.58889166524901,24.273828499023384
10624,14,187.0,131.0,0.760116457939148,8.656369743490124,8.774964387392123,28.333011170511828,28.721181208299914
10624,15,193.0,336.0,0.7574644684791565,9.546045658909026,15.524174696260024,31.244993721702613,50.81190246210214
10624,16,241.0,144.0,0.7458382844924927,7.696431286352414,7.810249675906654,25.191053532953614,25.563590496855266
10624,17,226.0,202.0,0.7444586157798767,9.736415035539165,11.269427669584644,31.86808837158646,36.885764992621596
10624,18,249.0,109.0,0.7373495697975159,8.032149539683537,6.244997998398398,26.289887028245182,20.44039283112996
10624,19,189.0,88.0,0.7336040735244751,7.616673622547522,6.928203230275509,24.930000129912763,22.676579828697108
10624,20,285.0,223.0,0.7245492935180664,8.870538639110793,7.810249675906654,29.034003606349028,25.563590496855266
10624,21,125.0,344.0,0.7231384515762329,8.686427266255771,9.38083151964686,28.431391918274763,30.70423423568808
10624,22,187.0,196.0,0.7213191986083984,8.314374208528148,10.246950765959598,27.213631615401,33.539113868599884
10624,23,67.0,162.0,0.7100452184677124,8.008721799373161,7.615773105863909,26.2132061045343,24.927052664634353
10624,24,153.0,205.0,0.6632676124572754,8.495595282352339,9.486832980505138,27.806783116681807,31.051185748110107
10624,25,202.0,314.0,0.6312298774719238,10.488102587891253,16.34013463836819,34.32842364475832,53.48260656087597
10624,26,175.0,356.0,0.5997487902641296,11.439109619748674,20.904544960366874,37.44114799171855,68.42229750201717
10624,27,88.0,292.0,0.25581157207489014,8.11530229248691,4.0,26.56205283722169,13.092329468398315
10624,28,158.0,295.0,0.1925426870584488,8.795580465825296,9.433981132056603,28.788659331098273,30.87819729488459
10624,29,224.0,304.0,0.18272462487220764,9.51661034228861,8.366600265340756,31.148649505902334,27.384571801057483
11852,0,186.0,168.0,0.8467170000076294,10.487457313621354,14.071247279470288,38.74837814308532,51.989533232388695
11852,1,159.0,182.0,0.8450075387954712,9.199479799720645,13.820274961085254,33.98964223065446,51.062256962706115
11852,2,162.0,271.0,0.8371979594230652,10.460006829836932,20.784609690826528,38.64695587321749,76.79362993073151
11852,3,134.0,196.0,0.8199633359909058,9.740168180167656,11.832159566199232,35.98734264521746,43.716696946640404
11852,4,182.0,276.0,0.8072190880775452,10.246677490287754,21.330729007701542,37.85876044408045,78.81139621751599
11852,5,274.0,228.0,0.8023096323013306,9.486633748997352,11.0,35.05060004713134,40.64208766984331
11852,6,126.0,188.0,0.7954976558685303,10.12349334474776,10.198039027185569,37.403627640210345,37.67905420030541
11852,7,222.0,171.0,0.792500913143158,9.953343581965928,14.247806848775006,36.77496931512105,52.64187409553708
11852,8,188.0,94.0,0.7861888408660889,8.632742450447212,7.745966692414834,31.895697772932145,28.619296127346356
11852,9,187.0,56.0,0.7759069800376892,7.656747598735924,6.708203932499369,28.289655197607974,24.78503748471155
11852,10,188.0,155.0,0.771815836429596,8.608998276866659,10.04987562112089,31.80796933799498,37.13162964223784
11852,11,98.0,154.0,0.764457643032074,9.390716554344934,6.708203932499369,34.69621140766689,24.78503748471155
11852,12,157.0,169.0,0.7608854174613953,8.154301685431312,9.433981132056603,30.127985816877317,34.85606256769928
11852,13,135.0,77.0,0.7513731122016907,8.147362532001315,6.4031242374328485,30.102347482144914,23.65784878351313
11852,14,212.0,277.0,0.7440690398216248,9.273767624114466,11.489125293076057,34.26411607354679,42.44927612827376
11852,15,228.0,271.0,0.7427114844322205,8.490625528053794,11.661903789690601,31.37061337117927,43.087646928898494
11852,16,200.0,269.0,0.7404869794845581,9.94654546731934,13.856406460551018,36.749852081352294,51.19575328715434
11852,17,143.0,113.0,0.7377309203147888,8.319933152877537,7.0,30.73995023695316,25.8631466989912
11852,18,228.0,160.0,0.7289379835128784,8.958750061907578,10.63014581273465,33.10020958438746,39.27557436948904
11852,19,306.0,196.0,0.7262268662452698,9.704728218124114,9.273618495495704,35.856401368454776,34.26356508278335
11852,20,155.0,288.0,0.7226387858390808,9.45647572360544,15.394804318340652,34.93917412786521,56.87972606964393
11852,21,254.0,74.0,0.7091318964958191,8.981485655962326,6.244997998398398,33.18421158500555,23.073614195354885
11852,22,246.0,107.0,0.7024576663970947,8.541782772708189,7.483314773547883,31.559625845923954,27.648866826142427
11852,23,84.0,135.0,0.6977551579475403,7.658546159532629,6.4031242374328485,28.29630040356972,23.65784878351313
11852,24,173.0,296.0,0.5018280744552612,8.811185352250831,14.89966442575134,32.55499705103796,55.05031525842105
11852,25,200.0,289.0,0.43567270040512085,9.526296492393808,12.083045973594572,35.19714338298091,44.64365579796162
11852,26,194.0,297.0,0.41558539867401123,9.70576012510973,15.905973720586866,35.860213991561736,58.76836167511957
11852,27,154.0,306.0,0.4104975759983063,8.447530290105723,7.483314773547883,31.21138787673943,27.648866826142427
11852,28,266.0,234.0,0.17243298888206482,8.515647147904279,3.7416573867739413,31.463061631870623,13.824433413071214
11945,0,192.0,157.0,0.8614658117294312,9.62927999653035,15.491933384829668,36.0150670559151,57.942340432664736
11945,1,227.0,155.0,0.8492165803909302,10.084474309900003,15.427248620541512,37.71756752587613,57.70040893579545
11945,2,196.0,292.0,0.8467170000076294,11.503756266382346,19.570385790780925,43.02591195582105,73.19641310867156
11945,3,161.0,168.0,0.8422640562057495,10.374239966698457,13.784048752090222,38.80133802209785,51.55457524211659
11945,4,190.0,253.0,0.8400187492370605,10.798299290585089,21.95449840010015,40.38738858776487,82.11338047533069
11945,5,102.0,133.0,0.8309786319732666,8.476198568214008,6.928203230275509,31.70235572373792,25.91260239657458
11945,6,163.0,267.0,0.8254438042640686,10.598642813053988,16.46207763315433,39.64064101899323,61.570837077264606
11945,7,236.0,247.0,0.8144067525863647,9.71180540149456,10.677078252031311,36.32372543895864,39.934002266702954
11945,8,127.0,173.0,0.8098767399787903,8.886456039746184,9.1104335791443,33.23678512580593,34.074497405784136
11945,9,299.0,165.0,0.8086464405059814,9.510677412359954,9.219544457292887,35.57147417841639,34.48258976517831
11945,10,133.0,183.0,0.8083611726760864,9.386124629930022,11.40175425099138,35.10562659554092,42.64440789472117
11945,11,172.0,251.0,0.805651068687439,9.669720691400858,20.074859899884732,36.16632180581062,75.08322799762414
11945,12,158.0,155.0,0.7981442809104919,7.721633771174421,9.746794344808963,28.880161149148158,36.45458975489274
11945,13,89.0,108.0,0.7821473479270935,7.697739908328753,6.164414002968976,28.790794231484362,23.055906958500074
11945,14,233.0,142.0,0.7628079056739807,8.248226388824408,11.180339887498949,30.849702843090775,41.8162823078449
11945,15,181.0,277.0,0.7606104612350464,10.448079205665165,14.730919862656235,39.07750873721901,55.096026581430785
11945,16,192.0,142.0,0.7474451065063477,8.930895374680736,9.9498743710662,33.402995437289746,37.21414195048854
11945,17,258.0,54.0,0.7470705509185791,8.757568269717764,6.48074069840786,32.75472398707765,24.239020041919858
11945,18,276.0,201.0,0.7438373565673828,9.00478307008018,8.888194417315589,33.679347387318906,33.24328693951923
11945,19,142.0,95.0,0.7398510575294495,8.120658718419032,7.14142842854285,30.372579090798606,26.710099178927585
11945,20,135.0,56.0,0.7384185791015625,7.482438621215492,6.48074069840786,27.98553254053728,24.239020041919858
11945,21,250.0,86.0,0.7373569011688232,9.270959383234837,7.937253933193772,34.67488991702159,29.686615483899285
11945,22,193.0,77.0,0.7292888760566711,8.305890436744084,7.3484692283495345,31.065375723440184,27.484465309213007
11945,23,208.0,271.0,0.7251033782958984,9.4587585892542,10.392304845413264,35.37728936955304,38.86890359486188
11945,24,193.0,35.0,0.7047178149223328,8.543492570229628,6.48074069840786,31.95404619238425,24.239020041919858
11945,25,220.0,251.0,0.6360704898834229,9.135154938187187,12.041594578792296,34.16695929327352,45.037514369881514
11945,26,210.0,244.0,0.6271011829376221,11.18824689803955,13.152946437965905,41.84585580814131,49.19415035359738
12498,0,192.0,172.0,0.8892953395843506,11.306685874314155,15.84297951775486,45.24474419189862,63.39714072597674
12498,1,228.0,170.0,0.8765912055969238,11.55148233156574,15.297058540778355,46.22431974662347,61.21258769011277
12498,2,142.0,202.0,0.8744153380393982,12.28405873083066,12.84523257866513,49.15579163451423,51.40138043698851
12498,3,215.0,298.0,0.8675074577331543,9.997270375474635,19.748417658131498,40.0049975548678,79.02511090068928
12498,4,164.0,184.0,0.8550881743431091,11.398722007382043,14.0,45.613035249362945,56.02228855809645
12498,5,173.0,298.0,0.8301764130592346,10.34063238283738,18.2208671582886,41.3789922303223,72.91247698002762
12498,6,101.0,159.0,0.8243907690048218,8.941601680598675,7.14142842854285,35.7806421087185,28.577083152915773
12498,7,210.0,318.0,0.8222531676292419,12.950276464866743,20.445048300260872,51.821723215849275,81.81274253295956
12498,8,129.0,73.0,0.808673083782196,8.264292503412523,6.557438524302,33.07032709676355,26.240193800744628
12498,9,141.0,111.0,0.8074376583099365,8.819242188487214,7.3484692283495345,35.29100933908348,29.405575969349282
12498,10,194.0,158.0,0.8061633706092834,9.45012928696777,12.489995996796797,37.81556213041619,49.97986855871569
12498,11,191.0,308.0,0.804918110370636,10.68829322424827,20.049937655763422,42.770189085884546,80.23167092307301
12498,12,274.0,207.0,0.7995489239692688,9.631319857247737,12.165525060596439,38.54061287414693,48.68146824324911
12498,13,84.0,137.0,0.7945181131362915,7.985574871689001,5.916079783099616,31.955012840288944,23.673737767251954
12498,14,168.0,318.0,0.7913787364959717,10.430494500314406,11.74734012447073,41.73858376430369,47.00806273165742
12498,15,193.0,43.0,0.7898401618003845,8.218895348365534,6.708203932499369,32.88866620249504,26.843495458074074
12498,16,246.0,271.0,0.7789761424064636,9.535882820776223,15.329709716755891,38.1587127886943,61.343244375996676
12498,17,233.0,158.0,0.778038740158081,8.300315941389625,11.135528725660043,33.21447819942125,44.55984310827849
12498,18,298.0,162.0,0.7714856266975403,9.339577731221928,10.099504938362077,37.37317990494904,40.41409856791717
12498,19,161.0,171.0,0.7649410963058472,9.127580557599078,9.746794344808963,36.52485370250617,39.00269466437931
12498,20,135.0,194.0,0.757763147354126,8.595611224807643,11.269427669584644,34.39612945495618,45.09565205643338
12498,21,196.0,282.0,0.7462792992591858,11.017124073570463,22.360679774997898,44.086035994993956,89.47831819358024
12498,22,261.0,60.0,0.7454898357391357,7.593926712577649,6.855654600401044,30.387796684361557,27.43353287702205
12498,23,179.0,278.0,0.7430694699287415,9.0992598221288,21.330729007701542,36.41152567288521,85.35687540171529
12498,24,253.0,97.0,0.7296262979507446,8.67733620361947,7.810249675906654,34.72315947962765,31.2534329324587
12498,25,194.0,87.0,0.7207460999488831,8.272908821154472,7.681145747868608,33.10480608525267,30.736811681706477
12498,26,228.0,277.0,0.6575170755386353,9.917310952495317,17.46424919657298,39.68503256436164,69.88480056720825
12498,27,215.0,271.0,0.37258026003837585,10.744374383894115,16.30950643030009,42.9946030079097,65.26399110560008
12498,28,268.0,217.0,0.3018392324447632,7.907631521607851,4.242640687119285,31.643115351043882,16.977317201579798
12627,0,213.0,197.0,0.8633291721343994,10.502929314762683,15.459624833740307,33.24275802176389,48.931165016308874
12627,1,159.0,298.0,0.8608039021492004,10.206880304755552,21.656407827707714,32.30573509155937,68.54456537427316
12627,2,149.0,207.0,0.8443300127983093,9.826175673067135,13.674794331177344,31.10076916541587,43.28200879251452
12627,3,178.0,198.0,0.843821108341217,11.749865934250328,15.556349186104045,37.18942957098974,49.237306678703966
12627,4,188.0,342.0,0.831835925579071,12.160103156972518,19.078784028338912,38.487868922314874,60.386143883887954
12627,5,179.0,306.0,0.8246862292289734,9.903177884033429,23.194827009486403,31.34448839741102,73.41380661766856
12627,6,167.0,332.0,0.82187819480896,9.832230332322363,13.820274961085254,31.119932730788324,43.74246865394431
12627,7,124.0,219.0,0.819604218006134,9.054427362327932,11.832159566199232,28.658113256882977,37.44989664751898
12627,8,226.0,296.0,0.7969456911087036,10.13459808222542,12.922847983320086,32.076955066403244,40.90202795687917
12627,9,114.0,90.0,0.7937891483306885,10.316271858961873,7.483314773547883,32.65196963785819,23.68539430881279
12627,10,117.0,209.0,0.7911591529846191,8.865698486210364,8.831760866327848,28.06076863306671,27.9533528777304
12627,11,165.0,70.0,0.7895358204841614,8.01751142865427,6.708203932499369,25.376176909508466,21.232095675944308
12627,12,126.0,134.0,0.7891834378242493,8.431385268056566,7.937253933193772,26.686126494282927,25.12215439625818
12627,13,265.0,240.0,0.7886562943458557,8.390872206643202,9.591663046625438,26.557898848744806,30.35851467048254
12627,14,145.0,193.0,0.7844225764274597,8.906776909400895,9.219544457292887,28.19078570174478,29.180724375046122
12627,15,172.0,116.0,0.7768036723136902,9.201505672413965,8.06225774829855,29.123629926177102,25.517803215058144
12627,16,93.0,166.0,0.7725731730461121,7.729376146173581,6.4031242374328485,24.464201670412557,20.266489779102276
12627,17,217.0,184.0,0.7642576098442078,8.550116093410136,9.848857801796104,27.06192071117871,31.172560233808166
12627,18,178.0,182.0,0.7590730786323547,9.267130187806062,9.899494936611665,29.331337682755894,31.332831522811617
12627,19,213.0,306.0,0.7551842927932739,10.085807292849701,7.745966692414834,31.922527634179346,24.516712307932668
12627,20,287.0,197.0,0.7548292279243469,8.862141460688443,8.0,28.049510313110556,25.3207515926351
12627,21,80.0,138.0,0.7532833218574524,9.001070426823388,6.4031242374328485,28.489233543176123,20.266489779102276
12627,22,152.0,321.0,0.7486453056335449,9.404260681544354,9.327379053088816,29.765368578721233,29.522031001701237
12627,23,225.0,87.0,0.741818368434906,8.085056651333028,6.4031242374328485,25.58996388509822,20.266489779102276
12627,24,226.0,125.0,0.7253368496894836,8.018912836656343,7.874007874011811,25.380612497496017,24.921974677038236
12627,25,198.0,300.0,0.6748608350753784,9.97126908320419,14.2828568570857,31.560003439891954,45.206583813928994
12627,26,198.0,322.0,0.6631282567977905,8.64608212791045,7.745966692414834,27.3656622262928,24.516712307932668
12827,0,157.0,197.0,0.8437503576278687,10.250342560303299,11.958260743101398,53.42861961062674,62.33092803377981
12827,1,173.0,294.0,0.8360695838928223,10.977519454031421,16.1245154965971,57.21893758449623,84.04700621516118
12827,2,135.0,205.0,0.8310939073562622,9.811020249887699,10.677078252031311,51.138707398272125,55.652925658300816
12827,3,146.0,277.0,0.8258921504020691,10.615822937997844,13.711309200802088,55.33364004873513,71.46847233090568
12827,4,178.0,281.0,0.809030294418335,10.551452558089148,14.66287829861518,54.99811755062346,76.4284064073702
12827,5,179.0,190.0,0.8014920949935913,9.740850110175998,12.569805089976535,50.772954382641196,65.51852592058195
12827,6,154.0,187.0,0.8003292679786682,8.216562301868258,9.219544457292887,42.82779615909199,48.055714323111225
12827,7,245.0,239.0,0.7993320226669312,9.34486115311607,9.1104335791443,48.70891181701033,47.48698761279044
12827,8,272.0,218.0,0.790475606918335,10.11447716147799,7.483314773547883,52.72043833089117,39.00583576697975
12827,9,205.0,192.0,0.7883217930793762,8.192976034880072,12.0,42.70485571300126,62.54848865349042
12827,10,210.0,183.0,0.7859302759170532,8.243916955818325,10.099504938362077,42.97037884760998,52.64239750358424
12827,11,232.0,118.0,0.7856450080871582,8.614632859492335,6.0,44.902688805495174,31.27424432674521
12827,12,183.0,180.0,0.7767977714538574,8.168506422956364,10.488088481701515,42.57731094268748,54.6678402828759
12827,13,133.0,116.0,0.772800862789154,7.707279374242215,5.744562646538029,40.17322304075583,29.942809293020733
12827,14,158.0,286.0,0.772668719291687,10.857586056444308,15.684387141358123,56.59379985465022,81.75289259568247
12827,15,131.0,197.0,0.7655149102210999,8.894072130185458,9.16515138991168,46.35923080985255,47.77219730995105
12827,16,224.0,140.0,0.7648714184761047,9.223775405975795,6.244997998398398,48.077767610251755,32.55126553699105
12827,17,201.0,265.0,0.7631667256355286,10.18664433872185,12.609520212918492,53.096600653140506,65.7255359969742
12827,18,140.0,143.0,0.7617992162704468,8.420812049334254,6.244997998398398,43.89242224341325,32.55126553699105
12827,19,167.0,270.0,0.757507860660553,10.031411897632344,17.378147196982766,52.28747110479546,90.58140356409692
12827,20,112.0,167.0,0.7548593282699585,8.241203071917857,5.916079783099616,42.95623306958038,30.8368207655292
12827,21,189.0,102.0,0.7548311948776245,7.750735304185293,6.164414002968976,40.39973160250345,32.131231610010204
12827,22,144.0,298.0,0.7460485696792603,9.957325216788478,9.695359714832659,51.901303611784016,50.535841426226554
12827,23,188.0,131.0,0.7396954894065857,7.755144220349974,6.48074069840786,40.42271252272852,33.780044670048134
12827,24,105.0,151.0,0.713243842124939,8.012678201405103,5.744562646538029,41.76507596372143,29.942809293020733
12827,25,155.0,265.0,0.7072986364364624,9.93125456802097,15.459624833740307,51.76541363856538,80.58134737503536
12827,26,188.0,267.0,0.6672184467315674,9.749613406058856,15.748015748023622,50.81863195873254,82.084548694187
12827,27,95.0,243.0,0.19395822286605835,7.6994228129422195,3.605551275463989,40.13227170447848,18.79348192024477
13220,0,157.0,284.0,0.8316892981529236,9.952180968905239,12.609520212918492,34.41127024048877,43.59944910621683
13220,1,173.0,286.0,0.7911298871040344,9.282575258237879,14.52583904633395,32.09600053866745,50.22543043127822
13220,2,178.0,318.0,0.7890531420707703,11.013239203942645,15.0996688705415,38.08005015725757,52.20953956419628
13220,3,176.0,210.0,0.7846835851669312,9.979664364578978,10.488088481701515,34.506298512041525,36.264256867677226
